8.0183e-09,1.0011e-08,2.9102e-09,2.9289e-09,1.504e-09,2.2723e-09,3.2269000000000005e-09,1.5701e-08,8.803800000000002e-08,4.0149e-07,1.1376e-07,1.6521e-08,3.6366e-09,7.6366e-10,4.0046e-10,4.0047e-10,5.0291e-10,3.8184e-10,4.191e-10,4.4704e-10,6.3329e-10,
8.0092e-10,1.0011e-09,1.5365999999999998e-09,1.2479000000000002e-09,1.4528e-09,7.497000000000001e-10,1.5273e-09,6.463e-09,1.6837e-08,8.4238e-08,1.6623000000000003e-08,9.8109e-09,1.5599000000000002e-09,5.4015e-10,3.2131e-10,3.3527999999999995e-10,3.5856e-10,4.4238e-10,4.0978e-10,4.6566e-10,9.4992e-10,
8.335099999999999e-10,8.335199999999999e-10,6.5657e-10,6.0069e-10,4.8429e-10,4.796199999999999e-10,7.3106e-10,1.5412999999999998e-09,3.32e-09,2.0018e-08,3.7530000000000006e-09,1.4901e-09,1.2712e-09,3.1199000000000003e-10,2.8871e-10,2.468e-10,4.0047e-10,4.6566e-10,5.1223e-10,4.0513e-10,6.752000000000001e-10,
5.3551e-10,5.215399999999999e-10,4.5169e-10,4.1444e-10,3.3993000000000003e-10,3.0268e-10,3.4458e-10,4.9358e-10,8.0556e-10,5.480500000000001e-09,7.915900000000001e-10,4.3771e-10,2.9802e-10,3.8183e-10,2.9337000000000004e-10,3.3993000000000003e-10,3.5856e-10,4.6101e-10,4.1444e-10,3.4925e-10,4.2375e-10,
4.4703e-10,3.9116e-10,3.8184e-10,2.468e-10,2.142e-10,2.1886000000000006e-10,2.0489e-10,3.4924000000000003e-10,2.7939e-10,1.7275e-09,3.6787e-10,3.865e-10,2.6543e-10,3.4458999999999994e-10,4.1909e-10,4.2375e-10,3.539e-10,4.7032e-10,4.936e-10,3.539e-10,3.6322e-10,
3.7719e-10,2.9337000000000004e-10,2.9802e-10,2.468e-10,1.9558e-10,2.142e-10,2.3283e-10,2.5146000000000003e-10,2.9337000000000004e-10,7.776199999999999e-10,3.1199000000000003e-10,3.539e-10,3.7253e-10,3.7253e-10,4.2375e-10,5.5879e-10,5.262000000000001e-10,4.7032e-10,4.2375e-10,3.4925e-10,3.865e-10,
3.3062e-10,2.8871e-10,2.5146000000000003e-10,2.3283e-10,2.2817e-10,2.7008e-10,2.6077e-10,2.5611e-10,2.9337000000000004e-10,5.7741e-10,3.6322e-10,4.5635e-10,4.6101e-10,4.6101e-10,4.3306e-10,5.075699999999999e-10,4.191e-10,4.2375e-10,3.865e-10,2.9337000000000004e-10,2.7474e-10,
3.2131e-10,2.8405e-10,2.5611e-10,2.6077e-10,2.0024e-10,2.794e-10,2.6077e-10,3.3527999999999995e-10,4.0512e-10,3.865e-10,4.0047e-10,4.9826e-10,4.2841e-10,4.2375e-10,5.1223e-10,4.1444e-10,3.7719e-10,4.0047e-10,3.865e-10,2.8405e-10,2.794e-10,
2.468e-10,3.2131e-10,3.1199000000000003e-10,3.3062e-10,3.2131e-10,3.539e-10,3.4458999999999994e-10,2.8871e-10,3.6322e-10,3.9581e-10,3.865e-10,3.6787e-10,4.4704e-10,4.936e-10,4.1444e-10,4.6101e-10,4.2841e-10,4.4238e-10,3.4925e-10,3.0734e-10,2.0955e-10,
2.6543e-10,3.2596e-10,3.7253e-10,3.8184e-10,2.8871e-10,3.865e-10,2.9802e-10,3.4458999999999994e-10,4.0978e-10,3.5856e-10,3.6787e-10,3.0268e-10,3.7719e-10,3.9116e-10,4.191e-10,3.6787e-10,3.9116e-10,3.3993000000000003e-10,3.3062e-10,2.3749e-10,nan,
